driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Ty Dillon,4013,Chv,10,137,30,78.496,114.655,Kaulig Racing,False,False,7,14,caution
Noah Gragson,4224,Frd,4,70,20,78.455,114.716,Front Row Motorsports,False,False,32,28,caution
Shane Van Gisbergen,4469,Chv,88,159,35,78.436,114.743,Trackhouse Racing,False,False,26,33,green
Daniel Suarez,4113,Chv,99,137,21,78.432,114.749,Trackhouse Racing,False,False,36,13,caution
Brad Keselowski,1816,Frd,6,22,30,78.426,114.758,RFK Racing,False,False,34,26,caution
Corey LaJoie,4096,Frd,01,86,22,78.405,114.788,Rick Ware Racing,False,False,12,22,caution
Justin Allgaier,34,Chv,40,23,33,78.366,114.846,JR Motorsports,False,True,19,9,caution
Austin Dillon,3873,Chv,3,23,16,78.321,114.912,Richard Childress Racing,False,False,15,23,caution
Justin Allgaier,34,Chv,40,137,29,78.297,114.947,JR Motorsports,False,True,19,9,caution
John Hunter Nemechek,4092,Tyt,42,23,30,78.274,114.980,Legacy Motor Club,False,False,18,5,caution
Michael McDowell,3832,Chv,71,199,17,78.215,115.068,Spire Motorsports,False,False,25,11,caution
Brad Keselowski,1816,Frd,6,86,20,78.210,115.075,RFK Racing,False,False,34,26,caution
Denny Hamlin,1361,Tyt,11,10,15,78.183,115.115,Joe Gibbs Racing,False,False,8,24,pitting in
Erik Jones,4059,Tyt,43,165,30,78.171,115.132,Legacy Motor Club,False,False,4,12,caution
Cody Ware,4125,Frd,51,76,20,78.121,115.206,Rick Ware Racing,False,False,28,25,caution
Michael McDowell,3832,Chv,71,70,19,78.112,115.219,Spire Motorsports,False,False,25,11,caution
Kyle Busch,454,Chv,8,76,32,78.057,115.301,Richard Childress Racing,False,False,21,34,caution
Erik Jones,4059,Tyt,43,68,17,78.011,115.369,Legacy Motor Club,False,False,4,12,caution
Justin Allgaier,34,Chv,40,192,17,78.005,115.377,JR Motorsports,False,True,19,9,caution
Christopher Bell,4153,Tyt,20,134,23,77.961,115.442,Joe Gibbs Racing,False,False,20,31,caution
Jimmie Johnson,1717,Tyt,84,67,17,77.918,115.506,Legacy Motor Club,False,False,40,3,pitting in
Ty Gibbs,4368,Tyt,54,16,15,77.915,115.510,Joe Gibbs Racing,False,False,23,16,pitting out
Ty Dillon,4013,Chv,10,67,18,77.882,115.560,Kaulig Racing,False,False,7,14,pitting in
Austin Dillon,3873,Chv,3,10,16,77.847,115.612,Richard Childress Racing,False,False,15,23,pitting in
Ty Dillon,4013,Chv,10,86,19,77.826,115.643,Kaulig Racing,False,False,7,14,caution
