driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Chase Briscoe,4228,Tyt,19,1,2,90.754,78.939,Joe Gibbs Racing,False,False,2,2,start
Daniel Suarez,4113,Chv,99,31,14,90.752,78.940,Trackhouse Racing,False,False,19,14,green
Erik Jones,4059,Tyt,43,73,35,90.751,78.941,Legacy Motor Club,False,False,31,29,green
Riley Herbst,4269,Tyt,35,67,19,90.751,78.941,23XI Racing,False,False,28,25,green
Brad Keselowski,1816,Frd,6,31,13,90.748,78.944,RFK Racing,False,False,21,11,green
Ryan Preece,4070,Frd,60,2,19,90.746,78.946,RFK Racing,False,False,20,12,green
Joey Logano,3859,Frd,22,50,14,90.744,78.947,Team Penske,False,False,22,9,green
Todd Gilliland,4231,Frd,34,6,32,90.743,78.948,Front Row Motorsports,False,False,35,22,green
John Hunter Nemechek,4092,Tyt,42,4,21,90.743,78.948,Legacy Motor Club,False,False,18,28,green
Kyle Larson,4030,Chv,5,67,13,90.736,78.954,Hendrick Motorsports,False,False,11,35,green
Kyle Busch,454,Chv,8,13,18,90.735,78.955,Richard Childress Racing,False,False,17,10,green
John Hunter Nemechek,4092,Tyt,42,34,36,90.735,78.955,Legacy Motor Club,False,False,18,28,green
