driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Denny Hamlin,1361,Tyt,11,15,4,62.535,14.392,Joe Gibbs Racing,False,False,3,3,green
Chase Briscoe,4228,Tyt,19,13,6,62.530,14.393,Joe Gibbs Racing,False,False,6,23,green
Noah Gragson,4224,Frd,4,12,11,62.530,14.393,Front Row Motorsports,False,False,9,20,green
Chase Elliott,4062,Chv,9,24,1,62.513,14.397,Hendrick Motorsports,False,False,1,1,green
Christopher Bell,4153,Tyt,20,14,7,62.500,14.400,Joe Gibbs Racing,False,False,8,12,green
Brad Keselowski,1816,Frd,6,16,5,62.500,14.400,RFK Racing,False,False,5,21,green
Bubba Wallace,4025,Tyt,23,13,12,62.496,14.401,23XI Racing,False,False,14,5,green
Brad Keselowski,1816,Frd,6,6,5,62.496,14.401,RFK Racing,False,False,5,21,green
Denny Hamlin,1361,Tyt,11,17,4,62.491,14.402,Joe Gibbs Racing,False,False,3,3,green
Joey Logano,3859,Frd,22,5,7,62.487,14.403,Team Penske,False,False,7,4,green
Chase Elliott,4062,Chv,9,18,1,62.483,14.404,Hendrick Motorsports,False,False,1,1,green
Denny Hamlin,1361,Tyt,11,105,1,62.483,14.404,Joe Gibbs Racing,False,False,3,3,green
Christopher Bell,4153,Tyt,20,15,7,62.478,14.405,Joe Gibbs Racing,False,False,8,12,green
Chase Elliott,4062,Chv,9,17,1,62.474,14.406,Hendrick Motorsports,False,False,1,1,green
Chase Briscoe,4228,Tyt,19,14,6,62.470,14.407,Joe Gibbs Racing,False,False,6,23,green
Chase Briscoe,4228,Tyt,19,18,6,62.465,14.408,Joe Gibbs Racing,False,False,6,23,green
Denny Hamlin,1361,Tyt,11,7,4,62.465,14.408,Joe Gibbs Racing,False,False,3,3,green
Shane Van Gisbergen,4469,Chv,88,13,8,62.465,14.408,Trackhouse Racing,False,False,10,9,green
Chase Elliott,4062,Chv,9,19,1,62.448,14.412,Hendrick Motorsports,False,False,1,1,green
Joey Logano,3859,Frd,22,15,9,62.444,14.413,Team Penske,False,False,7,4,green
Christopher Bell,4153,Tyt,20,7,8,62.435,14.415,Joe Gibbs Racing,False,False,8,12,green
Brad Keselowski,1816,Frd,6,17,5,62.431,14.416,RFK Racing,False,False,5,21,green
Chase Briscoe,4228,Tyt,19,17,6,62.426,14.417,Joe Gibbs Racing,False,False,6,23,green
Shane Van Gisbergen,4469,Chv,88,15,8,62.422,14.418,Trackhouse Racing,False,False,10,9,green
Shane Van Gisbergen,4469,Chv,88,6,9,62.422,14.418,Trackhouse Racing,False,False,10,9,green
Chase Elliott,4062,Chv,9,16,1,62.422,14.418,Hendrick Motorsports,False,False,1,1,green
Brad Keselowski,1816,Frd,6,107,5,62.405,14.422,RFK Racing,False,False,5,21,green
Shane Van Gisbergen,4469,Chv,88,8,9,62.396,14.424,Trackhouse Racing,False,False,10,9,green
Chris Buescher,3989,Frd,17,18,2,62.387,14.426,RFK Racing,False,False,2,10,green
Chris Buescher,3989,Frd,17,17,2,62.387,14.426,RFK Racing,False,False,2,10,green
William Byron,4184,Chv,24,13,13,62.387,14.426,Hendrick Motorsports,False,False,11,18,green
Christopher Bell,4153,Tyt,20,16,7,62.383,14.427,Joe Gibbs Racing,False,False,8,12,green
Chris Buescher,3989,Frd,17,20,2,62.361,14.432,RFK Racing,False,False,2,10,caution
Shane Van Gisbergen,4469,Chv,88,7,9,62.361,14.432,Trackhouse Racing,False,False,10,9,green
Christopher Bell,4153,Tyt,20,108,6,62.353,14.434,Joe Gibbs Racing,False,False,8,12,caution
Bubba Wallace,4025,Tyt,23,11,12,62.348,14.435,23XI Racing,False,False,14,5,green
Carson Hocevar,4326,Chv,77,13,14,62.344,14.436,Spire Motorsports,False,False,15,16,green
Carson Hocevar,4326,Chv,77,9,15,62.340,14.437,Spire Motorsports,False,False,15,16,green
Christopher Bell,4153,Tyt,20,6,8,62.340,14.437,Joe Gibbs Racing,False,False,8,12,green
Tyler Reddick,4065,Tyt,45,5,3,62.331,14.439,23XI Racing,False,False,4,8,green
Denny Hamlin,1361,Tyt,11,14,4,62.327,14.440,Joe Gibbs Racing,False,False,3,3,green
Denny Hamlin,1361,Tyt,11,6,4,62.327,14.440,Joe Gibbs Racing,False,False,3,3,green
Chris Buescher,3989,Frd,17,115,4,62.310,14.444,RFK Racing,False,False,2,10,caution
Brad Keselowski,1816,Frd,6,114,5,62.305,14.445,RFK Racing,False,False,5,21,green
Noah Gragson,4224,Frd,4,11,11,62.301,14.446,Front Row Motorsports,False,False,9,20,green
Joey Logano,3859,Frd,22,17,9,62.301,14.446,Team Penske,False,False,7,4,green
Austin Cindric,4180,Frd,2,14,15,62.297,14.447,Team Penske,False,False,16,7,green
Chase Elliott,4062,Chv,9,106,2,62.292,14.448,Hendrick Motorsports,False,False,1,1,green
Chris Buescher,3989,Frd,17,108,4,62.288,14.449,RFK Racing,False,False,2,10,caution
William Byron,4184,Chv,24,11,13,62.288,14.449,Hendrick Motorsports,False,False,11,18,green
Shane Van Gisbergen,4469,Chv,88,12,8,62.279,14.451,Trackhouse Racing,False,False,10,9,green
Denny Hamlin,1361,Tyt,11,26,4,62.275,14.452,Joe Gibbs Racing,False,False,3,3,green
Tyler Reddick,4065,Tyt,45,107,3,62.275,14.452,23XI Racing,False,False,4,8,green
Shane Van Gisbergen,4469,Chv,88,16,8,62.275,14.452,Trackhouse Racing,False,False,10,9,green
Chase Elliott,4062,Chv,9,23,1,62.271,14.453,Hendrick Motorsports,False,False,1,1,green
Chris Buescher,3989,Frd,17,107,4,62.271,14.453,RFK Racing,False,False,2,10,green
Chase Briscoe,4228,Tyt,19,6,6,62.271,14.453,Joe Gibbs Racing,False,False,6,23,green
Denny Hamlin,1361,Tyt,11,112,1,62.267,14.454,Joe Gibbs Racing,False,False,3,3,green
Christopher Bell,4153,Tyt,20,17,7,62.249,14.458,Joe Gibbs Racing,False,False,8,12,green
Christopher Bell,4153,Tyt,20,18,7,62.245,14.459,Joe Gibbs Racing,False,False,8,12,green
Chris Buescher,3989,Frd,17,113,4,62.241,14.460,RFK Racing,False,False,2,10,green
Daniel Suarez,4113,Chv,99,15,17,62.232,14.462,Trackhouse Racing,False,False,18,22,green
Ryan Preece,4070,Frd,60,17,10,62.232,14.462,RFK Racing,False,False,12,11,green
