driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Denny Hamlin,1361,Tyt,11,94,30,184.459,51.914,Joe Gibbs Racing,True,False,17,24,green
William Byron,4184,Chv,24,158,5,184.455,51.915,Hendrick Motorsports,True,False,13,25,green
Shane Van Gisbergen,4469,Chv,88,163,13,184.452,51.916,Trackhouse Racing,False,False,31,11,green
Carson Hocevar,4326,Chv,77,87,28,184.452,51.916,Spire Motorsports,False,False,32,6,green
Bubba Wallace,4025,Tyt,23,161,24,184.448,51.917,23XI Racing,False,False,10,4,green
John Hunter Nemechek,4092,Tyt,42,161,22,184.448,51.917,Legacy Motor Club,False,False,28,14,green
Erik Jones,4059,Tyt,43,23,34,184.438,51.920,Legacy Motor Club,False,False,30,35,green
Shane Van Gisbergen,4469,Chv,88,159,12,184.438,51.920,Trackhouse Racing,False,False,31,11,green
BJ McLeod,3973,Chv,78,152,31,184.438,51.920,Live Fast Motorsports,False,True,39,28,green
Austin Dillon,3873,Chv,3,163,30,184.434,51.921,Richard Childress Racing,False,False,21,27,green
John Hunter Nemechek,4092,Tyt,42,162,23,184.430,51.922,Legacy Motor Club,False,False,28,14,green
Tyler Reddick,4065,Tyt,45,162,22,184.427,51.923,23XI Racing,False,False,15,7,green
Todd Gilliland,4231,Frd,34,153,19,184.427,51.923,Front Row Motorsports,False,False,27,2,green
