driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Michael McDowell,3832,Chv,71,84,14,113.590,19.808,Spire Motorsports,False,False,4,5,restart
Chad Finchum,4232,Frd,66,1,18,113.585,19.809,Garage 66,False,False,18,18,start
Ty Gibbs,4368,Tyt,54,100,15,113.539,19.817,Joe Gibbs Racing,False,False,9,15,pitting in
Noah Gragson,4224,Frd,4,59,13,113.447,19.833,Front Row Motorsports,False,False,3,17,restart
Todd Gilliland,4231,Frd,34,58,18,113.424,19.837,Front Row Motorsports,False,False,17,12,caution
Justin Haley,4172,Chv,7,45,11,113.356,19.849,Spire Motorsports,False,False,7,14,green
Chad Finchum,4232,Frd,66,44,17,113.316,19.856,Garage 66,False,False,18,18,green
Chad Finchum,4232,Frd,66,32,18,113.031,19.906,Garage 66,False,False,18,18,green
Cody Ware,4125,Frd,15,77,16,112.974,19.916,Rick Ware Racing,False,False,15,16,green
Bubba Wallace,4025,Tyt,23,92,7,112.669,19.970,23XI Racing,False,False,14,8,green
Noah Gragson,4224,Frd,4,88,17,112.489,20.002,Front Row Motorsports,False,False,3,17,green
Zane Smith,4272,Frd,38,77,15,112.461,20.007,Front Row Motorsports,False,False,6,6,green
Chad Finchum,4232,Frd,66,59,17,112.438,20.011,Garage 66,False,False,18,18,restart
Chad Finchum,4232,Frd,66,40,17,112.360,20.025,Garage 66,False,False,18,18,green
Noah Gragson,4224,Frd,4,92,17,112.315,20.033,Front Row Motorsports,False,False,3,17,green
Chad Finchum,4232,Frd,66,100,18,112.080,20.075,Garage 66,False,False,18,18,pitting in
Chad Finchum,4232,Frd,66,42,17,112.029,20.084,Garage 66,False,False,18,18,green
Carson Hocevar,4326,Chv,77,51,2,111.901,20.107,Spire Motorsports,False,False,2,1,green
Chad Finchum,4232,Frd,66,41,17,111.359,20.205,Garage 66,False,False,18,18,green
Noah Gragson,4224,Frd,4,99,17,110.370,20.386,Front Row Motorsports,False,False,3,17,green
