driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Chase Briscoe,4228,Tyt,19,35,15,86.056,92.033,Joe Gibbs Racing,False,False,5,23,green
Ty Gibbs,4368,Tyt,54,27,9,86.055,92.034,Joe Gibbs Racing,False,False,9,2,green
Ryan Blaney,4023,Frd,12,69,19,86.055,92.034,Team Penske,False,False,17,12,green
Zane Smith,4272,Frd,38,36,18,86.050,92.039,Front Row Motorsports,False,False,26,14,green
Noah Gragson,4224,Frd,4,35,13,86.047,92.043,Front Row Motorsports,False,False,24,30,green
Zane Smith,4272,Frd,38,37,17,86.041,92.049,Front Row Motorsports,False,False,26,14,green
AJ Allmendinger,3774,Chv,16,11,9,86.040,92.050,Kaulig Racing,False,False,16,6,green
Michael McDowell,3832,Chv,71,18,1,86.039,92.051,Spire Motorsports,False,False,2,32,green
Joey Logano,3859,Frd,22,40,5,86.036,92.055,Team Penske,False,False,12,11,green
Shane Van Gisbergen,4469,Chv,88,27,6,86.032,92.059,Trackhouse Racing,False,False,1,1,green
Kyle Larson,4030,Chv,5,51,12,86.032,92.059,Hendrick Motorsports,False,False,14,13,green
AJ Allmendinger,3774,Chv,16,41,2,86.031,92.060,Kaulig Racing,False,False,16,6,green
Denny Hamlin,1361,Tyt,11,74,4,86.030,92.061,Joe Gibbs Racing,False,False,40,4,green
Justin Haley,4172,Chv,7,27,17,86.029,92.062,Spire Motorsports,False,False,28,22,green
Ty Gibbs,4368,Tyt,54,59,4,86.023,92.068,Joe Gibbs Racing,False,False,9,2,green
Chase Elliott,4062,Chv,9,27,21,86.023,92.068,Hendrick Motorsports,False,False,39,16,green
Erik Jones,4059,Tyt,43,9,24,86.022,92.069,Legacy Motor Club,False,False,34,25,green
Austin Hill,4133,Chv,33,43,17,86.020,92.072,Richard Childress Racing,False,True,30,9,green
Denny Hamlin,1361,Tyt,11,14,23,86.016,92.076,Joe Gibbs Racing,False,False,40,4,green
Ryan Blaney,4023,Frd,12,28,11,86.010,92.082,Team Penske,False,False,17,12,green
Austin Cindric,4180,Frd,2,11,19,86.010,92.082,Team Penske,False,False,27,27,green
Michael McDowell,3832,Chv,71,27,1,86.010,92.082,Spire Motorsports,False,False,2,32,green
Denny Hamlin,1361,Tyt,11,13,23,86.009,92.083,Joe Gibbs Racing,False,False,40,4,green
Ryan Preece,4070,Frd,60,26,4,86.006,92.087,RFK Racing,False,False,7,7,green
Noah Gragson,4224,Frd,4,9,26,86.004,92.089,Front Row Motorsports,False,False,24,30,green
